Area,Item,Unit,Year,production_tonnes,pesticides_tonnes,average_rain_fall_mm_per_year,avg_temp,hg/ha_yield
49,3,t,2000,9073460.0,3024.42,250.0,3.23,9028.0
50,0,t,2000,670303.0,1998.0,630.0,16.73,61770.0
50,1,t,2000,81536.0,1998.0,630.0,16.73,6656.0
50,2,t,2000,527954.0,1998.0,630.0,16.73,88375.0
50,3,t,2000,204232.0,1998.0,630.0,16.73,15492.0
50,4,t,2000,6204.0,1998.0,630.0,16.73,55641.0
51,0,t,2000,747100.0,284.72,641.0,7.47,145634.0
51,3,t,2000,427400.0,284.72,641.0,7.47,27034.0
52,0,t,2000,275000.0,1816.0,661.0,19.65,213178.0
52,1,t,2000,1400.0,1816.0,661.0,19.65,15556.0
52,3,t,2000,108100.0,1816.0,661.0,19.65,27025.0
53,0,t,2000,87000.0,0.3,788.0,14.37,164151.0
53,1,t,2000,26807.0,0.3,788.0,14.37,10378.0
53,3,t,2000,15545.0,0.3,788.0,14.37,6547.0
54,0,t,2000,190000.0,3277.13,56.0,19.59,200000.0
54,0,t,2000,190000.0,3277.13,56.0,19.59,200000.0
54,0,t,2000,190000.0,3277.13,56.0,20.37,200000.0
54,0,t,2000,190000.0,3277.13,56.0,20.37,200000.0
54,3,t,2000,125000.0,3277.13,56.0,19.59,8085.0
54,3,t,2000,125000.0,3277.13,56.0,19.59,8085.0
54,3,t,2000,125000.0,3277.13,56.0,20.37,8085.0
54,3,t,2000,125000.0,3277.13,56.0,20.37,8085.0
55,0,t,2000,1791600.0,688.06,656.0,7.69,163916.0
55,3,t,2000,1237600.0,688.06,656.0,7.69,33413.0
56,0,t,2000,286715.0,130.46,1513.0,19.65,58269.0
56,1,t,2000,900.0,130.46,1513.0,19.65,6683.0
56,2,t,2000,512640.0,130.46,1513.0,19.65,56319.0
56,3,t,2000,9000.0,130.46,1513.0,19.65,23442.0
57,0,t,2000,2037283.0,220.22,1181.0,20.22,114561.0
57,1,t,2000,36799.0,220.22,1181.0,20.22,6687.0
57,3,t,2000,1815.0,220.22,1181.0,20.22,7968.0
58,2,t,2000,20000.0,39406.48,2875.0,27.14,111111.0
59,0,t,2000,62577.29,17.59,282.0,27.51,187278.0
59,1,t,2000,564661.0,17.59,282.0,27.51,8368.0
59,2,t,2000,47077.0,17.59,282.0,27.51,99214.0
59,3,t,2000,6208.0,17.59,282.0,27.51,23515.0
59,4,t,2000,15411.0,17.59,282.0,27.51,195076.0
60,0,t,2000,1600.0,39.09,92.0,27.66,50000.0
60,1,t,2000,84910.0,39.09,92.0,27.66,5248.0
60,2,t,2000,2088.16,39.09,92.0,27.66,10001.0
60,3,t,2000,495.96,39.09,92.0,27.66,15271.0
60,4,t,2000,2595.95,39.09,92.0,27.66,62685.0
61,0,t,2000,13843.0,535.66,2041.0,24.0,222556.0
61,2,t,2000,651.0,535.66,2041.0,24.0,135625.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.11,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,25.16,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,20.19,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,23.07,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,19.29,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,16.9,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,0,t,2000,1627217.0,34468.93,758.0,21.12,239420.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.11,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,25.16,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,20.19,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,23.07,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,19.29,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,16.9,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,1,t,2000,5842308.0,34468.93,758.0,21.12,30762.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.11,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,25.16,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,20.19,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,23.07,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,19.29,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,16.9,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,2,t,2000,52365.0,34468.93,758.0,21.12,188160.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.11,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,25.16,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,20.19,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,23.07,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,19.29,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,16.9,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
62,3,t,2000,3493210.0,34468.93,758.0,21.12,49355.0
64,0,t,2000,1090350.0,13435.43,346.0,18.16,180193.0
64,0,t,2000,1090350.0,13435.43,346.0,18.16,180193.0
64,0,t,2000,1090350.0,13435.43,346.0,18.14,180193.0
64,0,t,2000,1090350.0,13435.43,346.0,18.14,180193.0
64,1,t,2000,11600.0,13435.43,346.0,18.16,7205.0
64,1,t,2000,11600.0,13435.43,346.0,18.16,7205.0
64,1,t,2000,11600.0,13435.43,346.0,18.14,7205.0
64,1,t,2000,11600.0,13435.43,346.0,18.14,7205.0
64,2,t,2000,12720.0,13435.43,346.0,18.16,166275.0
64,2,t,2000,12720.0,13435.43,346.0,18.16,166275.0
64,2,t,2000,12720.0,13435.43,346.0,18.14,166275.0
64,2,t,2000,12720.0,13435.43,346.0,18.14,166275.0
64,3,t,2000,1380700.0,13435.43,346.0,18.16,4758.0
64,3,t,2000,1380700.0,13435.43,346.0,18.16,4758.0
64,3,t,2000,1380700.0,13435.43,346.0,18.14,4758.0
64,3,t,2000,1380700.0,13435.43,346.0,18.14,4758.0
65,0,t,2000,80000.0,34.69,1032.0,21.51,126562.0
65,1,t,2000,193112.0,34.69,1032.0,21.51,5798.0
65,2,t,2000,430000.0,34.69,1032.0,21.51,71667.0
65,3,t,2000,1500.0,34.69,1032.0,21.51,10000.0
66,0,t,2000,1000.0,56.0,285.0,20.26,125000.0
66,1,t,2000,9000.0,56.0,285.0,20.26,4091.0
66,3,t,2000,3429.0,56.0,285.0,20.26,50847.0
67,0,t,2000,1182500.0,111.72,1500.0,15.13,96436.0
67,3,t,2000,1183530.0,111.72,1500.0,15.13,17931.0
68,0,t,2000,500000.0,3634.3,1732.0,13.4,423155.0
68,2,t,2000,17500.0,3634.3,1732.0,13.4,144509.0
68,3,t,2000,326000.0,3634.3,1732.0,13.4,62095.0
69,0,t,2000,25000.0,3925.63,2280.0,26.73,125000.0
69,1,t,2000,81689.0,3925.63,2280.0,26.73,17658.0
69,4,t,2000,1000.0,3925.63,2280.0,26.73,132840.0
70,0,t,2000,7623.0,62.0,151.0,29.43,104924.0
70,1,t,2000,371000.0,62.0,151.0,29.43,1721.0
70,2,t,2000,29400.0,62.0,151.0,29.43,142029.0
70,3,t,2000,10946.0,62.0,151.0,29.43,19855.0
71,0,t,2000,356500.0,348.24,1414.0,4.52,235890.0
71,3,t,2000,313400.0,348.24,1414.0,4.52,46025.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.73,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,27.12,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,25.32,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,26.71,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,19.68,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,0,t,2000,1868400.0,27885.0,494.0,23.6,169078.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
72,1,t,2000,218500.0,27885.0,494.0,25.32,6179.0
